row_id,region,year,ols,fe,re,dgmm,sgmm,sfa1,sfa2,sfa3,sfa3d,tfe,field_013
853,贵州省,1992,2.11917,2.343121,2.002231,2.538084,2.170959,1.920792,1.912654,2.106049,2.325065,2.25331,1.603828
854,贵州省,1993,2.04885,1.729001,1.885348,1.824989,1.636639,2.193781,2.032619,1.805627,2.296224,1.822571,1.680853
855,贵州省,1994,2.00393,1.551782,1.464451,1.417018,1.765221,1.688631,1.724962,1.503267,2.000061,1.523868,2.251314
856,贵州省,1995,1.955,2.074822,1.898383,1.515516,2.073062,1.883838,1.994061,1.906242,1.579249,2.323869,1.512564
857,贵州省,1996,1.79156,1.407864,1.943864,1.452743,1.876143,1.850613,1.77431,1.343457,1.572168,1.76125,1.983027
858,贵州省,1997,1.53353,1.389883,1.544126,1.334124,1.816143,1.153521,1.672451,1.66141,1.459306,1.642348,1.177459
859,贵州省,1998,1.62278,1.571677,1.262748,1.690415,1.912022,1.801219,1.897725,1.649895,1.449319,1.272696,1.336098
860,贵州省,1999,1.46526,1.250675,1.51939,1.695075,1.675162,1.653754,1.069642,1.36375,1.555494,1.372131,1.743282
861,贵州省,2000,1.32775,1.224663,1.576889,1.438776,0.968726,1.111128,1.325174,1.052401,0.978074,1.195333,1.520672
862,贵州省,2001,1.32524,1.458252,1.542126,1.094302,1.565875,1.27969,1.058309,1.021268,1.266901,1.382886,0.957299
863,贵州省,2002,1.27909,1.057552,1.104163,1.334923,1.487851,1.373577,0.93137,1.205236,1.50746,1.100594,1.32762
864,贵州省,2003,1.26304,1.030252,1.320688,1.494849,0.896217,1.013857,1.056498,1.187488,1.429196,0.974362,0.973831
865,贵州省,2004,1.17833,1.348626,1.212764,1.150371,1.039325,0.894814,1.262666,1.183577,1.270938,1.125096,0.928338
866,贵州省,2005,1.1486,0.986601,1.00012,1.161614,1.332342,1.148198,1.042757,1.176879,0.958426,1.275003,1.252525
867,贵州省,2006,1.03115,0.813962,0.946527,1.217009,1.153521,0.801578,0.736564,1.199696,0.752196,1.197758,0.889886
868,贵州省,2007,0.94444,1.084873,0.910406,1.006626,1.12148,0.848337,1.011235,0.841575,0.884018,1.110676,0.927236
869,贵州省,2008,0.9325,0.808878,1.05075,0.94867,0.947327,0.714127,1.016155,0.800766,1.056737,0.78413,0.807312
870,贵州省,2009,1.02983,0.737738,0.7316,0.993938,0.768087,0.75713,1.083575,1.153191,1.112925,0.909173,1.147918
871,贵州省,2010,0.88933,0.659734,0.734642,0.669152,0.700154,0.854898,0.650378,0.721489,0.660303,0.896795,0.841193
872,贵州省,2011,0.83081,0.659386,0.797192,0.608856,0.852332,0.687725,0.98134,0.666323,0.894205,0.788152,0.927911
873,贵州省,2012,0.92969,0.791397,0.749765,0.912703,0.985125,1.082092,0.776884,0.899045,0.889618,1.03161,0.671207
874,贵州省,2013,0.90212,0.700434,0.863384,0.984322,1.070745,0.727137,0.839676,0.687479,1.020344,0.667479,0.721516
875,贵州省,2014,0.79529,0.696224,0.898475,0.603787,0.628266,0.685019,0.622055,0.807995,0.814492,0.559792,0.826398
876,贵州省,2015,0.73086,0.658868,0.821483,0.697764,0.693021,0.745737,0.734826,0.713872,0.512009,0.833572,0.687948
877,贵州省,2016,0.70681,0.692543,0.746437,0.608998,0.758424,0.579531,0.748168,0.716977,0.77755,0.723451,0.738287
878,贵州省,2017,0.70581,0.723266,0.541781,0.704936,0.689239,0.649798,0.762946,0.789577,0.516054,0.675821,0.515821
879,贵州省,2018,0.76263,0.754937,0.584519,0.546624,0.814766,0.849526,0.620355,0.767063,0.55197,0.638651,0.703238
880,贵州省,2019,0.73205,0.662997,0.584836,0.76268,0.569045,0.852678,0.685332,0.727285,0.577376,0.63572,0.853249
881,贵州省,2020,0.63113,0.660012,0.591781,0.503751,0.697185,0.671814,0.58309,0.566858,0.523872,0.685604,0.678188
882,贵州省,2021,0.71171,0.807766,0.546135,0.534136,0.655212,0.779718,0.730062,0.836526,0.688157,0.574113,0.625085
883,贵州省,2022,0.61798,0.466838,0.45923,0.458069,0.669367,0.677592,0.716512,0.642578,0.453057,0.581509,0.444893
884,贵州省,2023,0.52425,0.12591,0.372325,0.382002,0.683522,0.575466,0.702962,0.44863,0.217957,0.588905,0.264701
885,辽宁省,1990,2.9505,2.842689,2.98331,2.375831,3.411929,3.435621,2.647838,2.145309,3.337665,2.877652,3.209406
886,辽宁省,1991,2.59091,3.070331,2.269429,1.914112,2.820749,2.638115,2.849223,3.049811,2.891662,2.42693,1.967044
887,辽宁省,1992,2.23833,2.058416,2.629862,1.829748,1.997041,2.158648,2.422906,1.990527,1.594678,2.293105,2.515774
888,辽宁省,1993,1.975,1.554898,1.496023,1.419176,2.341047,2.31237,1.446293,1.779001,2.254403,1.980096,1.46229
889,辽宁省,1994,1.99536,1.633359,2.019102,2.010602,1.506634,1.541992,2.119468,1.774291,1.545065,1.605005,1.872643
890,辽宁省,1995,1.695,1.333321,1.415393,1.990964,1.578706,2.001473,1.921232,1.752274,1.61286,1.501024,1.942368
891,辽宁省,1996,1.85125,2.00022,1.418298,2.10165,1.782587,2.111406,1.339731,1.432516,1.874335,2.049648,2.017881
892,辽宁省,1997,1.47059,1.657809,1.50147,1.407764,1.611867,1.4925,1.11422,1.693147,1.476985,1.295779,1.382838
893,辽宁省,1998,1.63194,1.813171,1.95316,1.897788,1.957582,1.699311,1.475131,1.591586,1.239249,1.271235,1.416576
894,辽宁省,1999,1.47947,1.482433,1.695196,1.55327,1.094041,1.338451,1.447221,1.710923,1.522334,1.649821,1.449367
895,辽宁省,2000,1.321,0.941371,1.056866,1.375755,1.367156,1.285095,1.469282,1.356786,1.567221,1.485874,1.200049
896,辽宁省,2001,1.37548,1.156266,1.305781,1.04063,1.282164,1.078428,1.36069,1.609733,1.506146,0.971636,1.21764
897,辽宁省,2002,1.18977,1.116352,1.135472,0.924644,0.923276,1.224943,1.276115,1.017779,1.301754,1.142432,1.416841
898,辽宁省,2003,1.18652,1.209837,1.136095,1.342312,1.190497,1.07576,1.415817,0.893938,1.115556,1.051187,1.410537
899,辽宁省,2004,1.07896,1.1402,1.116689,0.984873,1.096275,1.024007,1.148896,1.013897,1.054908,0.881379,0.912798
900,辽宁省,2005,1.155,1.301061,1.189153,1.249306,0.931842,1.343715,1.010267,1.288206,1.134164,0.833529,0.811422
901,辽宁省,2006,1.09,1.01443,0.94709,0.865972,0.930326,0.914009,1.082108,1.089063,0.999617,0.905616,1.005318
902,辽宁省,2007,1.04852,0.81667,1.043329,1.110214,0.750331,0.80327,1.129905,1.158184,0.965434,1.257583,0.895886
903,辽宁省,2008,0.92339,1.011512,1.088948,0.914805,0.648037,0.775983,1.105071,0.965223,0.672193,1.072013,0.648693
904,辽宁省,2009,1.0181,0.898394,1.028875,1.052942,0.982592,0.740212,0.977644,0.795403,0.954441,0.808211,0.91559
905,辽宁省,2010,0.887,0.714949,0.889989,0.823713,0.693066,0.888614,0.709361,1.019615,0.816883,0.910905,0.734959
906,辽宁省,2011,0.91839,0.836908,0.670276,0.942256,0.959228,1.069655,0.959494,0.916091,0.894013,0.733957,0.967383
907,辽宁省,2012,0.85375,0.891844,0.663133,0.721222,0.847219,0.844751,0.841362,0.647826,0.73828,0.879713,0.844453
908,辽宁省,2013,0.81955,0.832141,0.81789,0.825003,0.664766,0.691999,0.778084,0.613806,0.640696,0.817488,0.957589
909,辽宁省,2014,0.84529,0.752506,0.62594,0.866359,1.009907,0.728179,0.897905,0.754628,0.779006,0.962257,0.894642
910,辽宁省,2015,0.80757,0.815614,0.856227,0.646121,0.569192,0.858852,0.731046,0.821712,0.854709,0.959911,0.829408
911,辽宁省,2016,0.78347,0.705564,0.600743,0.662911,0.807462,0.644907,0.566654,0.690513,0.723395,0.910951,0.662527
912,辽宁省,2017,0.7746,0.724223,0.730528,0.55801,0.716586,0.923557,0.732713,0.602689,0.616051,0.62925,0.906935
913,辽宁省,2018,0.69618,0.652707,0.754434,0.730986,0.724853,0.822541,0.682574,0.533709,0.504775,0.626057,0.744047
914,辽宁省,2019,0.68782,0.712761,0.56695,0.719481,0.685723,0.765744,0.822283,0.770738,0.490932,0.807089,0.797171
915,辽宁省,2020,0.64925,0.736938,0.58263,0.736366,0.662839,0.682401,0.527438,0.750851,0.635239,0.488314,0.7565
916,辽宁省,2021,0.61061,0.730015,0.669155,0.667879,0.560113,0.604034,0.687901,0.444628,0.629344,0.569626,0.468832
917,辽宁省,2022,0.62952,0.455624,0.737972,0.699439,0.592842,0.444211,0.642725,0.592174,0.636971,0.656247,0.696329
918,辽宁省,2023,0.64843,0.181233,0.806789,0.730999,0.625571,0.284388,0.597549,0.73972,0.644598,0.742868,0.923826
919,重庆市,1990,2.9815,2.798376,2.576225,2.993337,3.109257,3.106962,3.546345,2.220949,2.677596,3.134958,2.832127
920,重庆市,1991,2.52,2.065392,2.759299,2.5578,2.338409,2.465114,2.295166,2.605352,2.243606,1.828336,2.405214
921,重庆市,1992,2.16667,2.349837,2.40396,1.552287,2.45271,1.826804,2.247809,1.55493,2.397525,1.620559,2.036147
922,重庆市,1993,2.06654,1.802248,2.059057,2.213386,1.738516,2.172944,2.143682,2.008654,1.740542,1.794912,1.996586
923,重庆市,1994,1.87536,1.46636,1.400029,1.606112,1.819378,1.981427,1.778476,1.701436,1.659972,2.215809,2.089429
924,重庆市,1995,1.943,1.573752,1.517736,2.2491,1.969755,2.326004,2.056918,1.780701,1.393131,1.972417,1.56021
925,重庆市,1996,1.61844,1.642634,1.160129,1.694699,1.817393,1.917105,1.911246,1.668011,1.701448,1.769341,1.535088
926,重庆市,1997,1.54029,1.470149,1.482795,1.692167,1.701316,1.5388,1.679845,1.82052,1.478867,1.285329,1.810508
927,重庆市,1998,1.61806,1.313279,1.416009,1.143399,1.253168,1.562896,1.875553,1.786981,1.807158,1.527186,1.646874
928,重庆市,1999,1.40553,1.550984,1.327927,1.46394,1.27082,1.646166,1.347253,1.119361,1.365117,1.303429,1.567611
929,重庆市,2000,1.4945,1.371562,1.425663,1.758115,1.511582,1.212712,1.132966,1.773224,1.309705,1.163618,1.209424
930,重庆市,2001,1.23119,1.38797,1.215271,1.195904,1.122316,1.414896,1.185673,1.323382,1.21484,1.030161,1.08389
931,重庆市,2002,1.33182,1.215457,1.545641,1.456423,1.471366,1.575288,0.950412,1.544216,1.328568,1.444223,1.448432
932,重庆市,2003,1.29087,0.906371,1.42006,1.195797,1.02823,1.297673,1.376816,0.974091,1.279213,1.326976,1.006982
933,重庆市,2004,1.14042,1.040516,1.318676,1.11957,0.906346,0.891053,0.881599,1.083191,1.0961,1.034107,1.213575
934,重庆市,2005,1.0602,0.983367,0.903916,1.181922,1.147847,1.0963,1.172231,0.946398,1.115988,0.879075,0.945603
935,重庆市,2006,1.04865,0.971914,0.774735,0.774452,0.996945,0.808177,0.797648,0.942163,0.904716,0.925689,0.943715
936,重庆市,2007,1.10222,1.116474,1.27052,0.776152,1.283295,0.968346,1.122525,1.074005,0.878394,0.938266,0.858962
937,重庆市,2008,0.98304,0.771123,0.987322,1.112305,0.709526,0.800486,0.999522,0.877232,1.147006,0.785888,1.150978
938,重庆市,2009,0.89328,0.640675,0.755229,0.833864,0.727002,1.062972,0.890096,1.013922,1.027875,0.651145,0.691842
939,重庆市,2010,0.86617,0.912957,0.879376,0.648655,0.717723,0.710084,0.993693,0.981341,1.028313,0.800659,0.791651
940,重庆市,2011,0.90403,0.9828,0.835027,0.636131,0.973181,0.993477,1.083076,0.793957,0.755418,0.744353,0.931343
941,重庆市,2012,0.93719,0.988012,0.812345,0.735599,1.114063,0.933439,0.834135,0.902287,0.768644,1.016249,0.896889
942,重庆市,2013,0.76091,0.745577,0.723016,0.813161,0.636325,0.6597,0.740684,0.602252,0.653872,0.597595,0.790272
943,重庆市,2014,0.75779,0.609509,0.783794,0.80671,0.885831,0.884406,0.560533,0.666351,0.762076,0.639389,0.56414
944,重庆市,2015,0.84286,0.881957,0.598302,0.676907,0.971485,0.745726,1.003447,0.974553,0.841719,0.975472,0.782846
945,重庆市,2016,0.69542,0.571063,0.72984,0.658622,0.698261,0.685424,0.597878,0.510137,0.519949,0.729131,0.581264
946,重庆市,2017,0.74216,0.556057,0.554863,0.726436,0.563301,0.711429,0.646149,0.799405,0.788606,0.69499,0.538943
947,重庆市,2018,0.71079,0.817613,0.725844,0.561936,0.850509,0.594582,0.693439,0.577154,0.737962,0.663948,0.599373
948,重庆市,2019,0.72128,0.796065,0.61353,0.727009,0.817472,0.520917,0.757584,0.625077,0.841549,0.755759,0.797009
949,重庆市,2020,0.68238,0.524931,0.773813,0.540243,0.702935,0.494224,0.593966,0.584591,0.743147,0.818516,0.644285
950,重庆市,2021,0.71293,0.529398,0.84464,0.83955,0.507397,0.651081,0.762354,0.74446,0.634092,0.631197,0.560125
951,重庆市,2022,0.70524,0.764443,0.686493,0.507257,0.705492,0.789309,0.814825,0.713581,0.555939,0.844826,0.804486
952,重庆市,2023,0.69755,0.999488,0.528346,0.174964,0.903587,0.927537,0.867296,0.682702,0.477786,1.058455,1.048847
953,陕西省,1990,2.601,2.328389,1.865437,2.269216,2.979446,2.13719,2.447359,1.984849,1.82689,2.605396,3.075839
954,陕西省,1991,2.53046,2.588984,2.71075,2.186364,2.573574,2.321212,2.222853,2.22594,2.403477,1.869652,2.129555
955,陕西省,1992,2.45625,1.840321,2.660807,2.46858,2.92844,2.028838,2.576213,2.085135,2.329213,2.183483,1.97792
956,陕西省,1993,2.09462,1.470064,1.6772,2.450113,2.398208,1.974573,1.914373,1.53041,2.343958,2.397077,2.327285
957,陕西省,1994,1.84071,1.390494,1.697341,1.440267,1.449378,1.546126,2.022871,1.305821,1.638401,2.125988,2.105206
958,陕西省,1995,1.723,2.010207,1.452799,1.998215,1.582196,1.476077,1.430969,1.35066,1.257928,1.450387,1.822486
959,陕西省,1996,1.86469,2.059231,2.056751,1.325924,1.334632,1.808225,1.873769,1.826872,1.708054,1.852027,1.879419
960,陕西省,1997,1.47059,1.734985,1.640617,1.207015,1.587162,1.552559,1.67647,1.569838,1.25575,1.3295,1.623706
961,陕西省,1998,1.49389,1.306525,1.766972,1.272958,1.633,1.148905,1.591903,1.728579,1.440288,1.560755,1.25778
962,陕西省,1999,1.50132,1.505114,1.632606,1.429703,1.55763,1.310424,1.383973,1.526763,1.632816,1.707146,1.399902
963,陕西省,2000,1.32175,0.958467,1.142217,1.42782,1.536336,1.132528,1.553453,0.949188,1.018303,1.170899,1.213631
964,陕西省,2001,1.25405,1.059909,1.043556,1.096101,1.397925,1.041286,0.967937,1.474723,1.389836,1.100603,1.388921
965,陕西省,2002,1.18864,1.162165,1.298739,0.948793,1.384155,0.930345,1.177142,1.42609,1.103553,0.888339,1.1765
966,陕西省,2003,1.23022,1.379061,1.275575,0.8877,1.259656,1.433596,1.112534,1.41411,1.245521,0.899362,1.432637
967,陕西省,2004,1.12417,1.299537,0.964468,1.240192,1.194607,1.074535,1.023633,1.077874,1.298829,0.873174,1.008929
968,陕西省,2005,1.1926,1.118241,0.856633,0.843109,1.014426,0.930383,1.061426,1.389892,1.0417,0.878135,1.075558
969,陕西省,2006,1.05019,0.782698,1.104939,1.019264,0.835543,0.988514,1.1713,0.874957,1.169683,0.813752,0.747884
970,陕西省,2007,1.09333,1.103512,1.123837,1.262034,0.835416,0.784466,1.109318,0.90142,1.029821,0.803578,0.838193
971,陕西省,2008,1.00482,1.116517,0.865844,1.161915,1.182694,0.836664,1.181418,0.939477,0.768949,0.966176,1.119622
972,陕西省,2009,0.97948,0.771676,0.85216,1.059683,0.889978,1.058576,0.697509,0.946132,0.708039,0.960432,0.863914
973,陕西省,2010,0.95017,0.951573,0.917861,0.712217,1.035635,0.688586,0.891076,0.697708,0.795784,1.029496,0.731258
974,陕西省,2011,0.86097,0.728697,0.892919,0.711435,0.898575,0.721302,0.813486,0.66744,0.657022,0.847365,0.825866
975,陕西省,2012,0.91266,0.974571,0.718023,0.984409,1.042381,0.845758,0.727661,0.82537,0.780777,0.722239,0.681334
976,陕西省,2013,0.77273,0.920125,0.716581,0.723149,0.872247,0.638829,0.650257,0.762712,0.80206,0.876968,0.632183
977,陕西省,2014,0.86427,0.894583,0.730235,0.878776,0.662909,0.734038,0.852658,0.745273,0.908317,0.840489,0.738039
978,陕西省,2015,0.82629,0.789326,0.818073,0.937231,0.965523,0.960888,0.919871,0.866336,0.779039,0.865716,0.94128
979,陕西省,2016,0.82861,0.625129,0.843675,0.94252,0.927746,0.96747,0.929892,0.719292,0.722483,0.9314,0.765603
980,陕西省,2017,0.73324,0.591302,0.766848,0.580516,0.526688,0.658746,0.843552,0.7349,0.700064,0.833507,0.788376
981,陕西省,2018,0.71013,0.521983,0.554798,0.828596,0.74654,0.662503,0.823235,0.699501,0.692428,0.607255,0.69419
982,陕西省,2019,0.70846,0.775001,0.792833,0.5049,0.496504,0.577807,0.521393,0.538211,0.653854,0.750091,0.723573
983,陕西省,2020,0.74563,0.661638,0.699381,0.798497,0.536805,0.864627,0.527709,0.655703,0.562619,0.696861,0.761686
984,陕西省,2021,0.61488,0.707417,0.461964,0.70612,0.647399,0.685171,0.707325,0.437566,0.703248,0.465912,0.481419
985,陕西省,2022,0.7031,0.546818,0.658406,0.679513,0.496484,0.641869,0.531153,0.831874,0.601533,0.533269,0.756453
986,陕西省,2023,0.79132,0.386219,0.854848,0.652906,0.345569,0.598567,0.354981,1.226182,0.499818,0.600626,1.031487
987,青海省,1990,0.6705,0.563528,0.784867,0.585816,0.606212,0.504504,0.525055,0.631128,0.76954,0.649634,0.601204
988,青海省,1991,0.89182,1.005792,0.660793,1.004901,1.044961,1.020222,0.641832,0.783096,0.833734,1.065731,0.977522
989,青海省,1992,0.63333,0.515799,0.583895,0.509339,0.479528,0.45403,0.513614,0.649831,0.583863,0.515552,0.6712
990,青海省,1993,0.71692,0.811607,0.784866,0.508098,0.511575,0.647575,0.83224,0.803871,0.743628,0.629595,0.604466
991,青海省,1994,0.50607,0.416426,0.463769,0.464113,0.523956,0.554244,0.362767,0.471739,0.35512,0.359649,0.530104
992,青海省,1995,0.44133,0.465094,0.529538,0.488317,0.310884,0.346248,0.518778,0.398197,0.343004,0.338039,0.424995
993,青海省,1996,0.40125,0.380903,0.373255,0.365804,0.447647,0.410663,0.314997,0.427339,0.406217,0.414876,0.415414
994,青海省,1997,0.31941,0.361878,0.265361,0.263394,0.342087,0.320003,0.284641,0.370342,0.348705,0.301892,0.350558
995,青海省,1998,0.39611,0.427396,0.464076,0.361939,0.420099,0.292746,0.322668,0.398931,0.290092,0.386533,0.319523
996,青海省,1999,0.27263,0.258534,0.274977,0.320223,0.300487,0.320929,0.271086,0.246274,0.220189,0.301733,0.302368
997,青海省,2000,0.36875,0.323272,0.333357,0.388781,0.420209,0.314131,0.269014,0.287065,0.382132,0.294078,0.388467
998,青海省,2001,0.35405,0.280328,0.391078,0.402184,0.321493,0.390653,0.409131,0.248694,0.422928,0.317298,0.254507
999,青海省,2002,0.31909,0.368643,0.308082,0.363799,0.353735,0.290848,0.376732,0.318223,0.367759,0.298934,0.229308
1000,青海省,2003,0.2213,0.213634,0.172223,0.213654,0.225951,0.226064,0.181861,0.238915,0.156398,0.242111,0.177849
1001,青海省,2004,0.39646,0.43206,0.342044,0.457861,0.369043,0.309035,0.468827,0.383022,0.461378,0.406025,0.395395
1002,青海省,2005,0.2224,0.250309,0.261709,0.181094,0.163996,0.197078,0.236004,0.16118,0.185728,0.201114,0.196693
1003,青海省,2006,0.19962,0.145631,0.155069,0.198647,0.23009,0.225763,0.213548,0.155542,0.225094,0.140465,0.230282
1004,青海省,2007,0.2637,0.256951,0.259205,0.283809,0.196776,0.291253,0.201082,0.278983,0.262881,0.218903,0.187794
1005,青海省,2008,0.28214,0.309858,0.316471,0.228556,0.331916,0.319005,0.32528,0.22774,0.314934,0.261947,0.318288
1006,青海省,2009,0.31431,0.294411,0.274006,0.222148,0.341737,0.339621,0.262854,0.303796,0.357025,0.287751,0.368576
1007,青海省,2010,0.22567,0.182531,0.179085,0.26798,0.177801,0.267883,0.259427,0.246492,0.257096,0.198262,0.197858
1008,青海省,2011,0.24145,0.241145,0.239163,0.192968,0.241252,0.226866,0.284508,0.192792,0.28726,0.236732,0.208982
1009,青海省,2012,0.19688,0.161516,0.140801,0.140614,0.155242,0.19593,0.230096,0.183194,0.173075,0.176496,0.177812
1010,青海省,2013,0.15576,0.149134,0.111219,0.158591,0.173036,0.140464,0.11513,0.180358,0.119069,0.137037,0.170949
1011,青海省,2014,0.15706,0.111991,0.121226,0.186321,0.130979,0.169583,0.156505,0.147423,0.159167,0.182845,0.179212
1012,青海省,2015,0.19329,0.168882,0.160031,0.138315,0.187574,0.223456,0.171155,0.155993,0.177375,0.208244,0.220649
1013,青海省,2016,0.19111,0.199088,0.201311,0.16829,0.183073,0.15337,0.181114,0.220984,0.171516,0.213876,0.172734
1014,青海省,2017,0.16905,0.177098,0.166425,0.17938,0.125796,0.201479,0.195022,0.196505,0.138448,0.141091,0.136464
1015,青海省,2018,0.24474,0.176291,0.173005,0.25148,0.235356,0.233117,0.256254,0.284448,0.263423,0.264296,0.197632
1016,青海省,2019,0.15859,0.166161,0.189499,0.143334,0.133403,0.114884,0.130937,0.14436,0.118673,0.116069,0.116042
1017,青海省,2020,0.14663,0.15038,0.107825,0.141203,0.123848,0.159941,0.159817,0.119285,0.128106,0.153151,0.13059
1018,青海省,2021,0.18671,0.140434,0.207775,0.220964,0.1897,0.187689,0.147002,0.185396,0.222956,0.160603,0.158567
1019,青海省,2022,0.12119,0.101259,0.142023,0.106293,0.093887,0.105662,0.132698,0.113671,0.127969,0.129761,0.124463
1020,青海省,2023,0.05567,0.062084,0.076271,-0.008378,0.001926,0.023635,0.118394,0.041946,0.032982,0.098919,0.090359
1021,黑龙江省,1990,2.7895,2.912015,3.032493,2.755552,3.170546,3.090236,2.244962,2.674656,2.938069,2.865235,2.942978
1022,黑龙江省,1991,2.35409,1.792264,2.53578,2.214941,2.666597,2.020822,2.324571,2.089326,2.570197,2.43832,1.689531
1023,黑龙江省,1992,2.15667,2.245392,1.970202,1.543138,2.363297,1.761997,1.995564,1.681273,1.948355,2.47814,2.026081
1024,黑龙江省,1993,2.30539,1.929238,2.105877,2.750347,2.75867,2.332058,1.894796,2.762612,2.663457,2.697508,1.853138
1025,黑龙江省,1994,1.79857,1.449468,1.976468,1.852222,1.566627,2.055461,1.63679,1.742959,1.801053,1.272237,1.318245
1026,黑龙江省,1995,1.67967,1.187222,2.014643,1.411861,1.555792,1.30747,1.4751,1.265831,1.871384,1.847449,1.671924
1027,黑龙江省,1996,1.605,1.247069,1.398196,1.633216,1.529324,1.591133,1.690739,1.481913,1.39184,1.550912,1.778501
1028,黑龙江省,1997,1.53559,1.552403,1.714392,1.573563,1.526559,1.33246,1.268135,1.288021,1.640054,1.100786,1.091573
1029,黑龙江省,1998,1.48861,1.059578,1.274504,1.40248,1.251728,1.681758,1.206996,1.274638,1.6796,1.745173,1.496218
1030,黑龙江省,1999,1.57553,1.238868,1.14599,1.3037,1.557407,1.674768,1.56924,1.604232,1.296453,1.684458,1.379704
1031,黑龙江省,2000,1.31175,1.123829,1.285213,1.360783,1.025723,1.527271,1.431395,1.468858,1.289857,1.387438,1.356218
1032,黑龙江省,2001,1.36119,1.550096,1.385229,1.3731,0.969467,1.133191,1.461265,1.3027,1.292028,1.260299,1.574924
1033,黑龙江省,2002,1.32591,1.469889,1.317304,1.242324,1.096142,1.587166,1.33645,1.090613,1.19414,1.551632,1.421162
1034,黑龙江省,2003,1.09174,0.920642,0.898348,1.082383,1.179853,0.924539,0.995055,0.908141,1.27883,0.860454,1.108443
1035,黑龙江省,2004,1.22479,1.211503,1.436314,1.127103,1.293821,1.367921,1.345789,0.934137,1.243323,1.246201,1.144237
1036,黑龙江省,2005,1.1762,1.100112,1.01719,1.370873,0.849146,1.308005,1.284963,1.146395,1.227271,0.879409,1.183634
1037,黑龙江省,2006,1.12519,0.91324,0.919541,0.875906,1.031025,1.031835,0.978546,1.215207,1.274561,0.955806,0.869593
1038,黑龙江省,2007,0.93519,0.886929,0.744501,1.080176,0.684799,0.786463,1.120352,0.967589,1.024598,0.686959,0.900957
1039,黑龙江省,2008,1.04286,1.245359,0.982382,1.167437,0.895428,1.061086,1.093748,0.819498,1.20158,1.241261,0.739208
1040,黑龙江省,2009,1.00172,0.87761,0.810104,0.887317,0.765998,0.92358,1.10967,0.890623,1.016419,1.103549,0.943684
1041,黑龙江省,2010,0.95767,0.67709,1.109955,1.072664,0.800916,0.862168,1.130995,0.925384,1.063135,0.950944,0.904325
1042,黑龙江省,2011,0.88645,0.707034,0.932211,0.963015,1.054683,0.782046,0.729701,0.871533,0.884351,0.628814,1.047574
1043,黑龙江省,2012,0.91938,1.032219,1.036421,0.703791,1.094038,1.024119,1.055157,0.858338,0.962255,0.927585,0.845954
1044,黑龙江省,2013,0.8103,0.833129,0.590792,0.855421,0.588839,0.785248,0.736484,0.838421,0.766466,0.844757,0.803156
1045,黑龙江省,2014,0.74235,0.642262,0.6973,0.614824,0.583163,0.621015,0.737335,0.764148,0.65313,0.703855,0.683314
1046,黑龙江省,2015,0.85186,0.758195,0.732554,0.966381,0.846533,0.657327,0.772549,0.751261,1.020065,0.920116,0.901401
1047,黑龙江省,2016,0.81278,0.661284,0.706719,0.627993,0.957249,0.938921,0.924389,0.801415,0.576333,0.628578,0.576633
1048,黑龙江省,2017,0.73216,0.515347,0.585137,0.767086,0.686482,0.84523,0.774335,0.690773,0.615529,0.776707,0.71407
1049,黑龙江省,2018,0.70382,0.653599,0.537814,0.64744,0.647736,0.653366,0.675044,0.779293,0.50964,0.571752,0.501061
1050,黑龙江省,2019,0.76859,0.766715,0.580378,0.69954,0.565429,0.712445,0.611167,0.745863,0.788035,0.704928,0.844834
1051,黑龙江省,2020,0.64663,0.693732,0.539971,0.732413,0.555638,0.760703,0.666425,0.465835,0.496104,0.5545,0.572658
1052,黑龙江省,2021,0.67402,0.525981,0.543398,0.716029,0.671463,0.742094,0.607221,0.715308,0.738117,0.627186,0.545184
1053,黑龙江省,2022,0.64964,0.682417,0.750409,0.489506,0.626568,0.464469,0.627627,0.552944,0.459538,0.483776,0.589415
1054,黑龙江省,2023,0.62526,0.838853,0.95742,0.262983,0.581673,0.186844,0.648033,0.39058,0.180959,0.340366,0.633646
