row_id,year,province,province_2,id,field_005,income,income_2,social_consumption,gdp,population,population_2,population_3,primary_industry,primary_industry_2,tertiary_industry,tertiary_industry_2,secondary_industry,secondary_industry_2,field_019,income_3,income_4,field_022,field_023,field_024,tax_burden,field_026,field_027,social_consumption_2,industrial_structure,urbanization_rate,industrial_structure_2,industrial_structure_3,income_5,population_density,field_035,field_036
78,2002,410000,河南省,河南,629.18,296.7179,296.7179,2189.8,6035.48,9613.0,1705.1,7907.9,1207.11,20.0,1946.77,32.26,2881.6,47.74,6486.97,2262.0,6176.0,16.7,,,0.0491622704407934,0.104246886743059,6486.97,0.362821184064896,0.675586479733481,0.177374388848434,0.675586479733481,2.1226,2.73032714412025,575.62874251497,,
79,2002,420000,湖北省,湖北,511.39,243.4403,243.4403,2198.4,4212.82,5672.0,2348.2,3323.8,707.0,16.8,1801.41,42.8,1704.41,40.4,7436.58,2525.0,6762.0,18.59,,,0.0577855925484592,0.121388998343153,7436.58,0.52183572998609,1.05691118920917,0.413998589562764,1.05691118920917,2.26,2.6780198019802,305.110274341044,,
80,2002,430000,湖南省,湖南,533.02,231.1459,231.1459,1678.9,4151.54,6629.0,2121.12,5420.8,847.25,20.4,1780.79,42.9,1523.5,36.7,6734.0,2465.0,7061.0,21.18,,,0.055677146311971,0.128390910360974,6734.0,0.404404148821883,1.16888086642599,0.319975863629507,1.16888086642599,2.225,2.86450304259635,312.983947119924,,
81,2002,440000,广东省,广东,1521.08,1201.6126,1201.6126,5013.6,13601.89,8842.08,2779.58,6062.5,1015.08,7.5,6377.76,46.9,6209.06,45.6,15478.46,3836.0,10673.0,17.98,,,0.0883415907642247,0.111828576763964,15478.46,0.36859583484354,1.02716997419899,0.314358160070934,1.02716997419899,2.394,2.78232533889468,491.773081201335,,
82,2002,450000,广西壮族自治区,广西,419.86,186.732,186.732,1025.5,2523.73,4822.0,1365.0,3457.0,601.99,23.9,1076.99,42.7,844.75,33.5,5559.0,2116.0,7242.0,23.76,,,0.0739904823416134,0.166364864704227,5559.0,0.406342992316928,1.2749215744303,0.283077561177934,1.2749215744303,2.19,3.42249527410208,202.946127946128,,
83,2002,460000,海南省,海南,92.26,46.2385,46.2385,204.4,642.74,803.13,295.53,507.6,222.89,34.6,270.97,42.16,148.88,23.2,8041.0,2472.0,6764.0,3.51,,,0.0719396645610978,0.143541712045306,8041.0,0.318013504683076,1.82005642127888,0.36797280639498,1.82005642127888,2.0748,2.73624595469256,228.811965811966,,
84,2002,500000,重庆市,重庆,305.86,126.0674,126.0674,763.1,2279.8,2814.83,1123.12,1691.71,312.57,13.7,985.91,43.3,981.32,43.0,8079.0,2112.0,7000.0,8.24,,,0.0552975699622774,0.134160891306255,8079.0,0.334722344065269,1.00467737333388,0.399001005389313,1.00467737333388,2.296,3.31439393939394,341.605582524272,,
85,2002,510000,四川省,四川,701.62,291.8746,291.8746,1850.1,4725.01,8110.0,1205.1,6904.9,1047.95,22.18,1943.68,41.14,1733.38,36.69,5890.47,2155.0,6595.0,48.61,,,0.0617722713814362,0.148490691024993,5890.47,0.391554726868303,1.12132365667078,0.148594327990136,1.12132365667078,2.1898,3.06032482598608,166.838099156552,,
86,2002,520000,贵州省,贵州,316.67,108.28,108.28,416.2,1243.43,3837.28,932.11,2905.17,280.82,22.6,480.65,38.6,481.96,38.8,3257.0,1535.0,5933.0,17.62,,,0.0870817014226776,0.254674569537489,3257.0,0.334719284559645,0.997281932110549,0.24290903973648,0.997281932110549,2.16,3.86514657980456,217.77979568672,,
87,2002,530000,云南省,云南,526.89,206.7594,206.7594,711.3,2358.73,4333.1,1127.0,3206.1,463.44,19.65,953.2,40.41,942.09,39.94,5472.0,1663.0,7149.0,38.32,,,0.087657086652563,0.223378682596143,5472.0,0.301560585569353,1.01179292848879,0.260090927973045,1.01179292848879,2.2076,4.29885748647023,113.076722338205,,
88,2002,540000,西藏自治区,西藏,137.84,7.3082,7.3082,53.2,162.04,268.24,53.36,214.88,38.68,23.87,90.64,55.94,32.72,20.19,6094.13,1460.0,8137.0,122.84,,,0.045101209577882,0.850654159466798,6094.13,0.328313996544063,2.77017114914425,0.198926334625708,2.77017114914425,2.3207,5.57328767123288,2.18365353305112,,
89,2002,610000,陕西省,陕西,404.91,150.2934,150.2934,728.2,2253.39,3662.24,1268.0,2394.0,282.21,13.7,963.62,41.2,1007.56,45.1,6161.01,1648.0,6277.0,20.56,,,0.0666965771570833,0.179689268169292,6161.01,0.323157553730158,0.95638969391401,0.346236183319498,0.95638969391401,2.275,3.80885922330097,178.124513618677,,
90,2002,620000,甘肃省,甘肃,274.01,76.2432,76.2432,433.5,1232.03,2530.76,656.99,1873.77,215.51,17.49,514.83,41.79,501.69,40.72,4875.36,1645.0,6264.0,42.59,,,0.0618842073650804,0.222405298572275,4875.36,0.35185831513843,1.02619147282186,0.259601858730184,1.02619147282186,2.243,3.80790273556231,59.4214604367222,,
91,2002,630000,青海省,青海,118.73,21.0965,21.0965,101.0,340.65,528.6,199.16,329.44,45.31,13.3,182.33,53.5,113.01,33.2,6478.04,1695.0,6272.0,72.23,,,0.0619301335681785,0.348539556729781,6478.04,0.296492000587113,1.61339704450934,0.376768823306848,1.61339704450934,2.402,3.70029498525074,7.31828879966773,,
92,2002,640000,宁夏回族自治区,宁夏,114.57,26.4714,26.4714,108.8,377.16,571.54,195.47,376.07,52.96,14.04,171.14,45.38,153.06,40.58,6647.32,1984.0,6030.0,6.64,,,0.0701861279032771,0.303770283168947,6647.32,0.288471736133206,1.11812361165556,0.342005808867271,1.11812361165556,2.3134,3.03931451612903,86.0753012048193,,
93,2002,650000,新疆维吾尔自治区,新疆,361.17,116.4724,116.4724,442.9,1612.64,1905.19,644.72,1260.47,290.4,18.0,733.0,45.5,589.21,36.5,8457.0,1914.0,7058.0,163.15,,,0.0722246750669709,0.223961950590336,8457.0,0.274642821708503,1.24403862799341,0.338401944163049,1.24403862799341,2.275,3.68756530825496,11.6775360098069,,
94,2003,110000,北京市,北京,734.8,592.5388,592.5388,1916.7,5267.2,1456.4,1151.3,305.1,84.1,1.6,3726.7,70.8,1456.4,27.7,36583.0,5429.0,14535.0,1.64,20475.98,12057.7,0.11249597509113,0.139504860267315,36583.0,0.363893529769137,2.55884372425158,0.790510848667948,2.55884372425158,2.694,2.67728863510775,888.048780487805,2.28920489064399,6.17665552855407
95,2003,120000,天津市,天津,312.08,204.5295,204.5295,922.3,2257.77,1011.3,619.9,391.4,89.91,4.0,1030.3,45.6,1137.6,50.4,22370.99,4502.0,9823.0,1.2,4362.6,3791.22,0.090589165415432,0.138224885617224,22370.99,0.408500422983741,0.905678621659634,0.612973400573519,0.905678621659634,2.416,2.18191914704576,842.75,1.67918787121806,3.61144846463546
96,2003,130000,河北省,河北,646.74,335.8263,335.8263,2177.9,6333.6,6769.44,2268.0,5383.0,1064.2,16.8,2346.8,37.1,2922.7,46.1,9380.0,2865.0,7188.0,18.88,5273.35,3854.72,0.0530229727169382,0.102112542629784,9380.0,0.343864468864469,0.802956170664112,0.335035098915124,0.802956170664112,2.203,2.50890052356021,358.550847457627,0.608614374131615,1.44121352785146
97,2003,140000,山西省,山西,415.69,186.0547,186.0547,729.3,2854.25,3314.29,1286.28,2028.01,215.19,7.54,1118.33,39.18,1520.73,53.28,8639.0,2410.0,6977.0,15.67,4751.62,3630.74,0.0651851449592713,0.14563895944644,8639.0,0.255513707628974,0.735390240213582,0.388101222282902,0.735390240213582,2.3164,2.89502074688797,211.505424377792,1.27204694753438,2.93679950950337
98,2003,150000,内蒙古自治区,内蒙古,447.26,138.7157,138.7157,726.8,2388.38,2385.78,1067.4,1318.4,420.1,17.59,1127.4,47.2,840.88,35.2,10015.38,2312.0,7076.0,118.3,2128.17,1971.32,0.0580794094742043,0.187265008080791,10015.38,0.304306684865892,1.34073827418895,0.447400850036466,1.34073827418895,2.2959,3.06055363321799,20.1672020287405,0.825379545968397,1.71643122116246
99,2003,210000,辽宁省,辽宁,784.38,447.049,447.049,2330.8,5906.29,4210.0,1884.4,2325.6,598.06,10.13,2467.26,41.77,2840.97,48.1,14041.0,2889.0,7381.0,14.87,8942.57,7222.3,0.0756903233671222,0.132804179950527,14041.0,0.394630131605458,0.868456900284058,0.447600950118765,0.868456900284058,2.3164,2.55486327448944,283.120376597176,1.22281499892488,2.73689067079334
100,2003,220000,吉林省,吉林,409.23,154.0033,154.0033,1110.3,2141.03,2703.7,1399.7,1439.4,486.71,19.3,848.6,35.37,805.72,45.33,7925.0,2549.0,6869.0,18.74,3446.9,3422.4,0.0719295385865681,0.191136976128312,7925.0,0.518582177736884,1.0532194807129,0.517697969449273,1.0532194807129,2.1607,2.6947822675559,144.274279615795,1.59848297314844,3.20840903677202
101,2003,230000,黑龙江省,黑龙江,564.91,248.8643,248.8643,1376.5,3609.73,3815.0,2006.3,1808.7,493.0,13.7,1160.3,32.1,1956.4,54.2,9464.42,2479.0,6870.0,47.07,4976.7,4093.1,0.0689426355987844,0.156496469265014,9464.42,0.381330459618863,0.593079124923328,0.525897771952818,0.593079124923328,2.184,2.77127874142799,81.0495007435734,1.13390752216925,2.51259789513343
102,2003,310000,上海市,上海,1088.44,886.2277,886.2277,2220.6,6804.04,1765.84,1409.94,355.9,79.0,1.2,3485.4,51.2,3239.6,47.6,39117.0,6595.0,15026.0,0.63,17318.38,13168.05,0.130250218987543,0.159969665081334,39117.0,0.326364924368463,1.07587356463761,0.798452860961356,1.07587356463761,2.5,2.27839272175891,2802.92063492063,1.93532812858243,4.48063650419457
103,2003,320000,江苏省,江苏,1047.68,798.1065,798.1065,3566.5,12442.87,7457.7,3487.97,3969.73,1162.45,9.34,4493.31,36.11,6787.11,54.55,16743.0,4229.0,9140.0,10.72,16183.43,12042.37,0.0641416731027488,0.084199224133982,16743.0,0.286630013815141,0.662035829683032,0.467700497472411,0.662035829683032,2.2677,2.1612674391109,695.680970149254,0.967812892041788,2.26843163996731
104,2003,330000,浙江省,浙江,896.77,706.5607,706.5607,3157.1,9753.37,4856.8,1144.7,3712.1,717.85,7.4,3909.25,40.1,5126.27,52.6,20249.0,5594.0,13055.0,10.56,15415.67,12418.6,0.0724427249248208,0.0919446304200497,20249.0,0.323693246539401,0.762591513907773,0.235690166364685,0.762591513907773,2.329,2.3337504469074,459.924242424242,1.27326247235571,2.85381052907867
105,2003,340000,安徽省,安徽,507.44,220.7487,220.7487,1331.2,4307.77,6163.0,1020.3,5142.7,749.4,17.4,2000.76,46.4,1557.61,36.2,7001.0,2211.0,6735.0,14.01,4275.02,3499.4,0.0512443097008429,0.117796446885512,7001.0,0.309022997978072,1.28450639120191,0.165552490670128,1.28450639120191,2.29,3.04613297150611,439.900071377587,0.81234606304422,1.80474352159006
106,2003,350000,福建省,福建,452.3,304.7095,304.7095,1740.4,4999.59,3501.98,1624.0,1878.0,682.06,13.6,1987.86,39.8,2329.67,46.6,14329.58,3767.0,9601.0,12.4,5608.23,4120.37,0.0609468976456069,0.0904674183283029,14329.58,0.348108544900682,0.853279649049007,0.463737656982621,0.853279649049007,2.262,2.54871250331829,282.417741935484,0.824141579609528,1.94587956212409
107,2003,360000,江西省,江西,382.1,168.167,168.167,923.2,2812.7,4254.0,1447.29,2806.94,551.51,19.61,1056.87,37.57,1204.33,42.82,6636.0,2495.0,6937.0,16.69,3308.32,2595.82,0.0597884594873253,0.135848117467202,6636.0,0.328225548405447,0.877558476497306,0.340218617771509,0.877558476497306,2.1796,2.78036072144289,254.883163571001,0.922892594304405,2.09910050840829
108,2003,370000,山东省,山东,1010.64,713.7877,713.7877,3936.5,10903.23,9125.0,2080.6,7044.4,1456.98,13.4,3726.24,34.2,5720.01,52.4,11976.96,3159.0,8212.0,15.81,12837.82,10969.84,0.0654657106196971,0.0926917986688348,11976.96,0.36103980196694,0.651439420560453,0.22801095890411,0.651439420560453,2.208,2.59955682177904,577.166350411132,1.00610919883374,2.18354194124127
109,2003,410000,河南省,河南,716.6,338.0535,338.0535,2426.4,6942.41,9667.0,1730.9,7936.1,1198.7,17.27,2395.08,34.5,3348.63,48.23,7375.9,2292.0,6833.0,16.7,7779.11,6616.12,0.0486939693852711,0.103220639518553,7375.9,0.349503990689112,0.715241755583627,0.179052446467363,0.715241755583627,2.1723,2.98123909249564,578.862275449102,0.953000471017989,2.0735205785887
110,2003,420000,湖北省,湖北,540.44,259.7636,259.7636,2358.7,4757.45,5685.0,2387.7,3297.3,798.35,16.8,2009.34,42.2,1949.76,41.0,8378.01,2669.0,7287.0,18.59,6159.89,5000.74,0.0546014356430441,0.113598671557242,8378.01,0.495790812304911,1.0305576070901,0.42,1.0305576070901,2.254,2.73023604346197,305.809575040344,1.05113874029154,2.34592691462864
111,2003,430000,湖南省,湖南,573.75,268.6469,268.6469,1816.3,4659.95,6662.8,2232.04,5425.9,869.68,18.7,2017.98,43.3,1772.29,38.0,7588.69,2619.0,7811.0,21.18,4669.0,3796.31,0.0576501679202567,0.123123638665651,7588.69,0.389768130559341,1.13862855401768,0.335000300174101,1.13862855401768,2.246,2.98243604429171,314.579792256846,0.814667539351281,1.8166096202749
112,2003,440000,广东省,广东,1695.63,1315.5151,1315.5151,5606.0,15979.77,8962.69,2787.89,6174.8,1072.91,6.72,7222.44,45.2,7684.41,48.1,17949.99,3960.0,11759.0,17.98,29640.83,20126.24,0.0823237818817167,0.106111039145119,17949.99,0.35081856622467,0.939882177031158,0.311055051552603,0.939882177031158,2.3852,2.96944444444444,498.481090100111,1.259482458133,3.11437961873043
113,2003,450000,广西壮族自治区,广西,443.6,203.6578,203.6578,857.7,2798.17,4857.0,1411.0,3446.0,659.59,23.6,1183.44,42.3,955.14,34.1,6120.0,2225.0,7692.0,23.76,3175.34,2320.66,0.0727824971320542,0.158532183534238,6120.0,0.306521762437593,1.23902255166782,0.290508544368952,1.23902255166782,2.187,3.45707865168539,204.419191919192,0.829349181786668,1.96414084919787
114,2003,460000,海南省,海南,105.4,51.3205,51.3205,191.6,713.96,810.52,299.12,511.4,244.29,34.21,293.85,41.16,175.82,24.63,8849.0,2651.0,7185.0,3.51,1050.45,874.76,0.071881477953947,0.147627318057034,8849.0,0.268362373242198,1.67131156864976,0.369047031535311,1.67131156864976,2.0695,2.71029800075443,230.917378917379,1.22522270155191,2.69652361476833
115,2003,500000,重庆市,重庆,341.58,161.5618,161.5618,835.5,2615.57,2803.19,1174.55,1628.64,332.86,12.7,1118.59,42.8,1164.12,44.5,9311.0,2233.0,7773.0,8.24,3512.82,2976.67,0.06176925106191,0.130594860776045,9311.0,0.31943324017327,0.960888911796035,0.41900477670083,0.960888911796035,2.301,3.48096730855352,340.192961165049,1.13805786119278,2.48109972204911
116,2003,510000,四川省,四川,732.3,336.5917,336.5917,2091.1,5346.2,8176.0,1303.9,6872.1,1128.61,21.1,2197.13,41.1,2020.5,37.78,6565.0,2290.0,7022.0,48.61,7235.77,5910.59,0.0629590550297408,0.13697579589241,6565.0,0.3911376304665,1.08741895570403,0.159478962818004,1.08741895570403,2.1996,3.06637554585153,168.195844476445,1.10556844113576,2.45901013804197
117,2003,520000,贵州省,贵州,332.35,124.5552,124.5552,458.8,1428.97,3869.66,958.52,2911.14,290.9,21.0,567.37,39.1,570.7,39.9,3708.0,1622.0,6555.0,17.62,1917.4,1727.0,0.0871643211543979,0.232580110149268,3708.0,0.321070421352443,0.994165060452076,0.247701348438881,0.994165060452076,2.181,4.04130702836005,219.617480136209,1.20856281097574,2.55036844720323
118,2003,530000,云南省,云南,587.35,228.9992,228.9992,782.5,2633.39,4375.6,1163.9,3211.7,494.6,18.78,1079.01,40.97,1059.78,40.24,6048.0,1766.0,7528.0,38.32,3838.5,3024.84,0.086959850231071,0.2230395042132,6048.0,0.297145504463828,1.01814527543452,0.265997806015175,1.01814527543452,2.2217,4.26274065685164,114.185803757829,1.14864869996468,2.60627556115881
119,2003,540000,西藏自治区,西藏,145.91,8.1499,8.1499,58.3,185.97,272.16,55.0,217.16,39.56,21.27,98.92,53.2,47.49,25.53,6882.68,1688.0,8841.0,122.84,322.23,145.04,0.0438237350110233,0.784588912190138,6882.68,0.313491423347852,2.08296483470204,0.202087007642563,2.08296483470204,2.3193,5.23755924170616,2.21556496255291,0.779910738291122,2.51260956068183
120,2003,610000,陕西省,陕西,418.2,177.33,177.33,853.2,2587.72,3671.74,1305.0,2367.0,302.66,13.34,1063.89,39.4,1221.17,47.26,7056.78,1741.0,6737.0,20.56,4729.97,3634.25,0.0685275068399982,0.161609447699133,7056.78,0.329711097027499,0.871205483266048,0.355417322577307,0.871205483266048,2.2606,3.86961516369902,178.586575875486,1.4044216530382,3.23227397090875
121,2003,620000,甘肃省,甘肃,300.01,87.6561,87.6561,474.6,1399.94,2537.19,694.68,1842.51,238.0,17.0,589.7,42.12,572.24,40.88,5524.68,1742.0,6803.0,42.59,2173.65,1753.42,0.0626141834650056,0.214302041516065,5524.68,0.339014529194108,1.03051167342374,0.273798966573256,1.03051167342374,2.2512,3.9052812858783,59.5724348438601,1.25249653556581,2.80517022158092
122,2003,630000,青海省,青海,122.04,24.0411,24.0411,102.7,385.0,533.8,203.8,330.0,46.01,12.0,206.77,53.7,132.22,34.3,7247.74,1828.0,6879.0,72.23,544.36,566.98,0.0624444155844156,0.316987012987013,7247.74,0.266753246753247,1.56383300559673,0.381790932933683,1.56383300559673,2.417,3.76312910284464,7.39028104665651,1.47267532467532,2.8865974025974
123,2003,640000,宁夏回族自治区,宁夏,105.78,30.031,30.031,120.8,442.61,580.19,214.23,365.96,55.63,12.6,195.2,44.1,191.8,43.3,7686.0,2129.0,6482.0,6.64,761.38,691.44,0.0678498000497052,0.238991437156865,7686.0,0.272926504145862,1.0177267987487,0.369241110670642,1.0177267987487,2.315,3.04462188821043,87.3780120481928,1.5621879306839,3.28239307742708
124,2003,650000,新疆维吾尔自治区,新疆,368.47,128.2218,128.2218,421.2,1889.17,1933.95,665.11,1268.84,393.13,20.8,795.75,42.1,700.29,37.1,9842.0,2176.0,7370.0,163.15,2710.12,2150.78,0.0678720284569414,0.195043325905027,9842.0,0.222955054336031,1.13631495523283,0.343912717495282,1.13631495523283,2.213,3.38694852941176,11.853815507202,1.13847880286052,2.57303471895065
125,2004,110000,北京市,北京,898.28,744.4874,744.4874,2191.8,6252.5,1492.7,1187.2,305.5,85.4,1.4,4393.4,70.3,1773.7,28.4,42402.0,5948.0,16502.0,1.64,23781.35,13577.7,0.119070355857657,0.143667333066773,42402.0,0.350547780887645,2.47696904775328,0.795337308233403,2.47696904775328,2.691,2.77437794216543,910.182926829268,2.17156337465014,5.97505797680928
126,2004,120000,天津市,天津,375.02,246.18,246.18,1052.7,2621.1,1023.67,628.47,395.2,105.28,4.0,1167.5,44.6,1348.3,51.4,25760.58,4938.0,10831.0,1.2,5139.72,4146.49,0.0939223989927893,0.143077333943764,25760.58,0.401625271832437,0.865905213973151,0.61393808551584,0.865905213973151,2.406,2.19339813689753,853.058333333333,1.5819655869673,3.54286749837854
127,2004,130000,河北省,河北,785.56,407.8273,407.8273,2522.9,7588.6,6808.75,2440.0,5389.9,1333.6,17.6,2787.1,36.7,3467.9,45.7,11178.0,3187.0,7886.0,18.88,9249.94,6152.24,0.0537420999920934,0.103518435548059,11178.0,0.332459215138497,0.803685227371031,0.358362401321829,0.803685227371031,2.191,2.47442736115469,360.632944915254,0.810721345175658,2.0296471022323
128,2004,140000,山西省,山西,519.06,256.3634,256.3634,884.8,3495.99,3335.07,1321.65,2013.42,262.87,7.5,1301.49,37.2,1931.63,55.3,10515.0,2738.0,7866.0,15.67,5885.8,4107.6,0.0733307017468585,0.148472964739602,10515.0,0.253089968792817,0.673778104502415,0.396288533673956,0.673778104502415,2.297,2.87289992695398,212.831525207403,1.17494615259197,2.85853220403949
129,2004,150000,内蒙古自治区,内蒙古,564.11,196.7589,196.7589,892.0,2942.35,2392.66,1097.3,1295.4,522.8,17.77,1378.35,46.8,1041.21,35.4,12314.95,2667.0,8208.0,118.3,2615.9,2278.5,0.0668713443336109,0.19172090335956,12314.95,0.303159039543222,1.32379635232086,0.458610918392082,1.32379635232086,2.2897,3.07761529808774,20.2253592561285,0.774381021972233,1.66343229051608
130,2004,210000,辽宁省,辽宁,931.4,529.6405,529.6405,2642.8,6469.81,4217.0,1878.1,2338.9,774.39,11.97,2737.63,42.31,2957.79,45.72,15355.0,3247.0,8190.0,14.87,10193.5,7744.5,0.0818633777498875,0.143960950939827,15355.0,0.40848185649965,0.925566047623395,0.445364002845625,0.925566047623395,2.3034,2.52232830304897,283.591123066577,1.19702124173662,2.77256982817115
131,2004,220000,吉林省,吉林,507.78,166.2807,166.2807,1252.6,2455.21,2708.5,1416.5,1440.1,562.32,18.0,989.48,30.6,903.41,51.4,9073.0,3025.0,7662.0,18.74,3804.1,3564.1,0.0677256527954839,0.206817339453652,9073.0,0.510180391901304,1.09527235695863,0.522983201033782,1.09527235695863,2.126,2.53289256198347,144.530416221985,1.45164772056158,3.00104675363818
132,2004,230000,黑龙江省,黑龙江,697.55,289.42,289.42,1555.4,4134.72,3816.8,2014.5,1802.3,580.94,14.1,1283.5,31.0,2270.3,54.9,10835.5,2962.0,7722.0,47.07,5458.8,4115.4,0.0699974847148054,0.168705498800402,10835.5,0.376180249206718,0.565343787164692,0.527798155522951,0.565343787164692,2.169,2.60702228224173,81.0877416613554,0.995327374042257,2.31556187601579
133,2004,310000,上海市,上海,1382.53,1106.1932,1106.1932,2454.6,8101.55,1834.98,1487.08,347.9,81.4,1.0,4148.0,51.2,3872.2,47.8,44998.0,6993.0,16891.0,0.63,19994.05,14972.01,0.136540933525066,0.170650060790836,44998.0,0.302979059562676,1.07122565983162,0.810406652933547,1.07122565983162,2.502,2.41541541541542,2912.66666666667,1.84804265850362,4.31597163505749
134,2004,320000,江苏省,江苏,1312.04,980.4939,980.4939,4159.7,14823.13,7522.95,3624.56,3898.39,1300.4,8.77,5197.0,35.06,8325.8,56.17,19790.0,4740.0,10319.0,10.72,19036.18,14286.85,0.0661462120348402,0.088513019854781,19790.0,0.280622243750139,0.624204280669725,0.481800357572495,0.624204280669725,2.2629,2.17700421940928,701.767723880597,0.963821406140269,2.2480427548028
135,2004,330000,浙江省,浙江,1062.94,805.9479,805.9479,3645.4,11482.11,4925.2,1190.4,3734.8,803.83,7.0,4517.87,39.3,6160.4,53.7,23476.0,6210.0,14387.0,10.56,17855.05,14982.54,0.0701916198329401,0.0925735775044831,23476.0,0.317485200890777,0.733372832932926,0.241695768699748,0.733372832932926,2.323,2.31674718196457,466.401515151515,1.30485947269274,2.85989160528857
